source,stamp_sec,stamp_nanosec,x,y,z,qx,qy,qz,qw
vins,1776726675,366254078,3.89497e-05,0.00010393,-0.000220964,0.000950882,0.00131208,-9.75378e-05,0.999999
vins,1776726675,382780078,-0.000119238,0.000225774,-7.25374e-05,0.000952398,0.00133323,-0.000110097,0.999999
vins,1776726675,399785078,1.4241e-05,0.000147284,-0.000134523,0.000936269,0.00133232,-0.000107301,0.999999
vins,1776726675,416277078,-0.00011759,0.000176069,-0.000113502,0.000932859,0.00133771,-0.000110614,0.999999
vins,1776726675,432770078,-0.00017285,0.000194715,-0.000116074,0.000934744,0.00133404,-9.67624e-05,0.999999
vins,1776726675,449567078,-9.22512e-05,0.000173987,-0.000113424,0.000934622,0.00132859,-8.04885e-05,0.999999
vins,1776726675,466303078,4.91886e-05,3.11119e-05,-0.00013954,0.000943786,0.00132043,-6.57944e-05,0.999999
vins,1776726675,482779078,0.00010238,4.18895e-05,-0.000122566,0.000943534,0.00131209,-5.68955e-05,0.999999
vins,1776726675,499535078,9.42264e-05,3.71489e-05,-0.00013504,0.000951304,0.00131889,-4.96055e-05,0.999999
vins,1776726675,516277078,3.09894e-05,0.000110771,-8.96021e-05,0.000947209,0.00132521,-6.39473e-05,0.999999
vins,1776726675,532787078,-5.98759e-05,0.000142222,-0.000123446,0.000936638,0.00131504,-7.3966e-05,0.999999
vins,1776726675,549653078,-0.000112455,0.000197384,-0.00012302,0.000935382,0.00133095,-9.67135e-05,0.999999
vins,1776726675,566230078,-0.000109054,0.000228143,-8.89743e-05,0.000933682,0.00132851,-0.000102317,0.999999
vins,1776726675,582784078,-1.94438e-05,0.000153864,-0.000139733,0.000928201,0.00132015,-9.81923e-05,0.999999
vins,1776726675,599509078,5.92655e-05,0.000139883,-0.000185326,0.000923883,0.00132617,-9.00925e-05,0.999999
vins,1776726675,616267078,9.94205e-05,6.54046e-05,-0.000137535,0.000932065,0.00133052,-7.56708e-05,0.999999
vins,1776726675,632770078,-4.66862e-05,0.000119494,-0.000152522,0.00094168,0.00133006,-7.11262e-05,0.999999
vins,1776726675,649616078,-0.000171418,0.000164933,-0.000110467,0.000944236,0.00134765,-6.56878e-05,0.999999
vins,1776726675,666315078,-0.000152296,0.00019306,-9.73551e-05,0.00093925,0.00133653,-5.74258e-05,0.999999
vins,1776726675,682761078,-0.000120928,0.00021617,-7.78178e-05,0.000955846,0.00132331,-5.56276e-05,0.999999
vins,1776726675,699551078,4.06886e-06,0.000141339,-4.94533e-05,0.000944765,0.00133544,-5.73184e-05,0.999999
vins,1776726675,716270078,0.000147585,2.26648e-05,-9.41848e-05,0.000947084,0.0013275,-6.03163e-05,0.999999
vins,1776726675,732770078,8.26317e-05,2.09899e-05,-0.000128366,0.00094267,0.00132614,-5.52214e-05,0.999999
vins,1776726675,749535078,-5.09203e-06,0.00014708,-0.000132288,0.000935492,0.00133225,-7.41318e-05,0.999999
vins,1776726675,766301078,9.75786e-05,6.43695e-05,-0.000163743,0.000935437,0.00131319,-8.01698e-05,0.999999
vins,1776726675,782774078,8.17163e-05,0.000103448,-0.000220588,0.000935986,0.00131822,-9.11203e-05,0.999999
vins,1776726675,799882078,-2.56141e-05,0.000197481,-0.000157627,0.00094086,0.00133676,-9.5786e-05,0.999999
vins,1776726675,816271078,7.45429e-05,0.000152607,-0.000194709,0.000943542,0.00131743,-8.92998e-05,0.999999
vins,1776726675,832889078,-1.84106e-05,0.000199374,-0.000176902,0.000931927,0.00133617,-8.81493e-05,0.999999
vins,1776726675,849419078,-3.4562e-05,0.000201106,-0.000179731,0.000940193,0.00133006,-7.2317e-05,0.999999
vins,1776726675,866289078,-7.90408e-05,0.000258272,-0.00013567,0.000942919,0.00132625,-6.47696e-05,0.999999
vins,1776726675,882778078,9.5521e-06,0.000183277,-0.000179873,0.000945264,0.001325,-5.43565e-05,0.999999
vins,1776726675,918552078,-5.8674e-05,0.000175243,-0.000124535,0.000949835,0.00132529,-3.9567e-05,0.999999
vins,1776726675,933121078,-8.18346e-05,0.000262147,-0.000125278,0.000944613,0.00133443,-6.25391e-05,0.999999
vins,1776726675,949387078,2.57207e-05,0.000217981,-0.000119644,0.000936954,0.00132631,-7.96583e-05,0.999999
vins,1776726675,966414078,0.000146072,0.000152353,-0.000167115,0.000941446,0.00131244,-7.81776e-05,0.999999
vins,1776726675,982900078,0.000133078,0.000156387,-0.000177777,0.000943914,0.00132888,-8.59431e-05,0.999999
vins,1776726675,999542078,3.33546e-05,0.00019986,-0.000180164,0.000952978,0.00133033,-9.54765e-05,0.999999
vins,1776726676,16266078,1.22028e-05,0.000204035,-0.000166086,0.000953626,0.0013228,-9.93072e-05,0.999999
vins,1776726676,32924078,-8.15299e-05,0.000255828,-0.000115982,0.000944675,0.00133632,-9.26617e-05,0.999999
vins,1776726676,49522078,5.24679e-05,0.000167496,-0.000124569,0.000939469,0.00132354,-7.34302e-05,0.999999
vins,1776726676,66299078,6.80675e-05,0.000141663,-0.000129348,0.000939852,0.00132068,-6.74066e-05,0.999999
vins,1776726676,82877078,9.1141e-05,0.000164782,-0.000146436,0.000953302,0.00132802,-5.62826e-05,0.999999
vins,1776726676,99879078,0.000160375,7.62534e-05,-0.000186545,0.000952443,0.00131057,-4.10166e-05,0.999999
vins,1776726676,116191078,0.00015629,0.000144956,-0.000223086,0.000950512,0.0013047,-4.15802e-05,0.999999
vins,1776726676,132943078,0.000175996,0.000171812,-0.000188257,0.000958076,0.00130811,-5.1536e-05,0.999999
vins,1776726676,149520078,0.000113861,0.000208752,-0.000165508,0.000957363,0.00131462,-6.3297e-05,0.999999
vins,1776726676,166279078,8.96238e-05,0.000200044,-0.000165446,0.00094899,0.00131609,-8.13645e-05,0.999999
vins,1776726676,183095078,0.000127851,0.000127681,-0.000217104,0.00094074,0.00131862,-8.87913e-05,0.999999
vins,1776726676,199409078,1.44833e-05,0.00022548,-0.000147576,0.000940405,0.00132786,-9.9943e-05,0.999999
vins,1776726676,216410078,8.74907e-05,0.000131785,-0.000157934,0.000956788,0.00132577,-8.55012e-05,0.999999
vins,1776726676,232914078,-1.97536e-05,0.000197035,-0.000105346,0.000964117,0.00134087,-8.80887e-05,0.999999
vins,1776726676,250118078,5.37052e-05,0.000171447,-0.000136097,0.000961116,0.0013271,-8.13131e-05,0.999999
vins,1776726676,266304078,0.000103023,0.000118564,-0.000185019,0.000952349,0.00132296,-7.40352e-05,0.999999
vins,1776726676,282912078,0.000153021,8.90044e-05,-0.000153836,0.000955745,0.00132826,-5.91634e-05,0.999999
vins,1776726676,299533078,0.000135463,0.000100031,-0.000202536,0.000956308,0.00131317,-5.8187e-05,0.999999
vins,1776726676,316283078,9.6306e-05,0.00019399,-0.000117195,0.000959086,0.00132414,-5.94165e-05,0.999999
vins,1776726676,332912078,0.00022221,0.000148945,-0.000166966,0.000953789,0.00131937,-6.29959e-05,0.999999
vins,1776726676,349538078,4.89782e-05,0.000198032,-0.000141952,0.00095685,0.0013201,-6.64149e-05,0.999999
vins,1776726676,366292078,-6.4423e-05,0.000190903,-0.000162096,0.000956321,0.00133541,-6.50334e-05,0.999999
vins,1776726676,382895078,-4.45651e-06,0.000170018,-0.000145044,0.000951367,0.0013321,-7.45375e-05,0.999999
vins,1776726676,399527078,6.1072e-05,0.000148775,-0.000136422,0.000959279,0.00132261,-7.97817e-05,0.999999
vins,1776726676,416289078,1.00497e-05,0.000208357,-0.00012718,0.000955753,0.00133941,-8.44054e-05,0.999999
vins,1776726676,432915078,-0.000139832,0.00029075,-0.000140129,0.000948075,0.00133482,-9.04332e-05,0.999999
vins,1776726676,449699078,-2.55898e-05,0.000242096,-0.000135543,0.000958947,0.0013201,-8.1839e-05,0.999999
vins,1776726676,466301078,-6.22191e-05,0.000245349,-0.000144419,0.000953961,0.0013266,-7.59822e-05,0.999999
vins,1776726676,482933078,0.000167283,0.000134678,-0.000169188,0.000962947,0.00131975,-6.69082e-05,0.999999
vins,1776726676,499542078,0.0003077,6.91332e-05,-0.000224573,0.000959939,0.00130459,-5.27529e-05,0.999999
vins,1776726676,516307078,0.00025115,0.000153996,-0.000190028,0.000955075,0.00131809,-4.90213e-05,0.999999
vins,1776726676,532935078,0.000366065,-2.71416e-05,-0.000322349,0.000951759,0.00130028,-4.21011e-05,0.999999
vins,1776726676,549689078,0.00035713,-9.55999e-06,-0.000344851,0.000946653,0.00129431,-4.26347e-05,0.999999
vins,1776726676,566227078,0.000234333,5.68075e-05,-0.00026576,0.000944997,0.00131492,-6.22408e-05,0.999999
vins,1776726676,582937078,7.91242e-05,0.000164566,-0.000172399,0.000957876,0.00132201,-7.57492e-05,0.999999
vins,1776726676,599836078,4.97223e-05,0.000125255,-0.00019001,0.000953866,0.00132484,-8.22465e-05,0.999999
vins,1776726676,616011078,3.91658e-06,0.000179492,-0.000127098,0.000954338,0.00134216,-8.17821e-05,0.999999
vins,1776726676,632973078,0.00017053,9.8219e-05,-0.000177616,0.000953835,0.00132933,-7.49709e-05,0.999999
vins,1776726676,650074078,8.77487e-05,0.000118502,-0.000178743,0.000950447,0.0013205,-7.56926e-05,0.999999
vins,1776726676,666009078,0.000144412,0.000131438,-0.000134433,0.000950784,0.00132231,-7.80101e-05,0.999999
vins,1776726676,682911078,6.87061e-05,0.000164584,-0.000170636,0.000946818,0.00131677,-6.78682e-05,0.999999
vins,1776726676,699711078,3.27549e-05,0.0002501,-0.000171407,0.000943118,0.00131468,-6.33446e-05,0.999999
vins,1776726676,716209078,3.68523e-05,0.000275292,-0.00012594,0.000944026,0.00132985,-6.4034e-05,0.999999
vins,1776726676,749704078,5.05333e-05,0.00024241,-0.000149487,0.000943623,0.0013324,-6.81809e-05,0.999999
vins,1776726676,782939078,7.15911e-05,0.000185885,-0.000221262,0.00094343,0.00132438,-6.8336e-05,0.999999
vins,1776726676,799735078,3.22922e-05,0.000232381,-0.000256717,0.000958719,0.00132233,-7.7698e-05,0.999999
vins,1776726676,816177078,0.000135589,0.000188218,-0.000308951,0.000951158,0.00132287,-8.84927e-05,0.999999
vins,1776726676,832931078,0.000141231,0.000237246,-0.000255324,0.000948194,0.00132085,-8.53784e-05,0.999999
vins,1776726676,849840078,0.000103794,0.000288892,-0.000214057,0.000950215,0.00132932,-9.20924e-05,0.999999
vins,1776726676,866213078,0.000167342,0.00024763,-0.000212151,0.000937034,0.00132768,-9.14114e-05,0.999999
vins,1776726676,883068078,0.000383757,0.000118917,-0.000222237,0.000953133,0.00131412,-8.00557e-05,0.999999
vins,1776726676,899571078,0.000322277,0.000171594,-0.00028253,0.000956848,0.00131076,-7.68361e-05,0.999999
vins,1776726676,916198078,0.000222659,0.000216433,-0.000252062,0.000951294,0.00131368,-6.85915e-05,0.999999
vins,1776726676,932931078,8.63537e-06,0.00032339,-0.000179117,0.000955635,0.00131746,-7.58622e-05,0.999999
vins,1776726676,950036078,-6.08016e-05,0.000328458,-0.000188779,0.000947553,0.00132535,-8.66634e-05,0.999999
vins,1776726676,966378078,-4.78806e-05,0.000292808,-0.00017249,0.00094577,0.00133341,-8.72888e-05,0.999999
vins,1776726676,982925078,1.59355e-06,0.000305882,-0.000203205,0.000939431,0.0013234,-8.8158e-05,0.999999
vins,1776726676,999698078,7.93896e-05,0.00026067,-0.00023292,0.000940478,0.001331,-8.48255e-05,0.999999
vins,1776726677,16194078,0.000166119,0.000210743,-0.000242328,0.000954453,0.00132429,-8.15114e-05,0.999999
vins,1776726677,32983078,0.000238742,0.00020416,-0.000293749,0.000955971,0.00131018,-8.32934e-05,0.999999
vins,1776726677,49939078,0.000132374,0.000273896,-0.00021133,0.00095186,0.00132534,-7.88344e-05,0.999999
vins,1776726677,66193078,6.47164e-05,0.000316166,-0.000210887,0.000946647,0.0013241,-7.72601e-05,0.999999
vins,1776726677,83141078,0.000146733,0.000258121,-0.00018439,0.000949278,0.00131696,-7.70509e-05,0.999999
vins,1776726677,99676078,0.000123744,0.000248932,-0.000150998,0.000948345,0.00132812,-7.89589e-05,0.999999
vins,1776726677,116184078,0.000110951,0.000215527,-0.00014561,0.000951814,0.00132551,-7.41431e-05,0.999999
vins,1776726677,132947078,0.000252091,0.000142134,-0.000290964,0.000950405,0.001307,-6.53333e-05,0.999999
vins,1776726677,150817078,0.000120449,0.000219901,-0.000254501,0.000951958,0.00132329,-7.9152e-05,0.999999
vins,1776726677,166160078,1.83102e-05,0.000264334,-0.000214971,0.000949491,0.00131945,-8.71892e-05,0.999999
vins,1776726677,182924078,-6.2227e-06,0.000264811,-0.000245627,0.000945149,0.00132621,-0.000105548,0.999999
vins,1776726677,199684078,1.17203e-05,0.000246164,-0.000231709,0.000954037,0.00133259,-0.000102739,0.999999
vins,1776726677,216229078,0.000108259,0.000230364,-0.00021339,0.000960857,0.00132241,-8.84234e-05,0.999999
vins,1776726677,232933078,0.000264985,0.000143865,-0.000267334,0.000962929,0.00132066,-6.9427e-05,0.999999
vins,1776726677,249680078,0.000228968,0.000177761,-0.000231664,0.000955528,0.00132818,-6.3513e-05,0.999999
vins,1776726677,266355078,8.43485e-05,0.000285274,-0.000181911,0.000958367,0.00131901,-6.74475e-05,0.999999
vins,1776726677,282805078,-1.41167e-05,0.000326616,-0.000159458,0.000967534,0.00132641,-6.11846e-05,0.999999
vins,1776726677,300012078,3.28695e-05,0.00030314,-0.000183562,0.000963671,0.00132387,-6.32252e-05,0.999999
vins,1776726677,316312078,0.000121293,0.000232787,-0.000217943,0.000966713,0.00131163,-5.69195e-05,0.999999
vins,1776726677,332944078,0.000137726,0.000214822,-0.000181806,0.000966385,0.00132531,-5.54651e-05,0.999999
vins,1776726677,349783078,9.19885e-05,0.000193537,-0.000187763,0.000957446,0.00132412,-5.88275e-05,0.999999
vins,1776726677,366306078,0.000118443,0.000219623,-0.000225278,0.000947969,0.00132291,-7.71438e-05,0.999999
vins,1776726677,383045078,0.000104116,0.000249924,-0.000243313,0.000942894,0.0013262,-9.90704e-05,0.999999
vins,1776726677,399849078,6.38957e-05,0.000278232,-0.000245044,0.000940289,0.00133195,-0.000120612,0.999999
vins,1776726677,416494078,-3.58029e-05,0.000298779,-0.000198599,0.000943603,0.00133085,-0.000106873,0.999999
vins,1776726677,432760078,9.24306e-05,0.000214816,-0.00020916,0.000948041,0.00132804,-9.62356e-05,0.999999
vins,1776726677,449713078,0.000166392,0.000164643,-0.000227687,0.000953044,0.00132012,-8.73495e-05,0.999999
vins,1776726677,467398078,0.00018346,0.00014764,-0.000243817,0.000957954,0.00131036,-8.02974e-05,0.999999
vins,1776726677,482948078,0.000169168,0.000149386,-0.00025241,0.000961388,0.0013018,-7.62e-05,0.999999
vins,1776726677,499691078,0.000121553,0.000266722,-0.000227032,0.000963364,0.0013046,-7.39039e-05,0.999999
vins,1776726677,516328078,0.000117751,0.000323631,-0.000212302,0.000962184,0.0013192,-7.06785e-05,0.999999
vins,1776726677,532936078,0.00013606,0.000264292,-0.000232917,0.000962647,0.00132084,-6.80157e-05,0.999999
vins,1776726677,550538078,0.000189979,0.000198884,-0.00025768,0.000968005,0.00131183,-5.7271e-05,0.999999
vins,1776726677,566323078,0.00021316,0.000167154,-0.000226552,0.000960809,0.00132249,-5.53771e-05,0.999999
vins,1776726677,582964078,0.000258175,0.00011631,-0.0002436,0.000948427,0.00132335,-6.23639e-05,0.999999
vins,1776726677,599711078,0.000136696,0.000218189,-0.00020797,0.000949413,0.00132836,-6.84591e-05,0.999999
vins,1776726677,616335078,4.43751e-05,0.000287977,-0.000187125,0.000956055,0.00134011,-7.5988e-05,0.999999
vins,1776726677,632947078,2.80101e-05,0.000272109,-0.000175609,0.000949232,0.00133422,-8.48017e-05,0.999999
vins,1776726677,649735078,7.14316e-05,0.000199329,-0.000180702,0.00093584,0.00132004,-9.00277e-05,0.999999
vins,1776726677,666324078,9.34288e-05,0.000239052,-0.000220684,0.000959918,0.00131976,-8.36325e-05,0.999999
vins,1776726677,683060078,5.57912e-05,0.00027714,-0.000166375,0.000967522,0.00132082,-8.07037e-05,0.999999
vins,1776726677,699703078,5.25346e-05,0.000291337,-0.000164777,0.00096663,0.00132752,-8.80101e-05,0.999999
vins,1776726677,716337078,7.29905e-05,0.00029237,-0.000195849,0.000962339,0.00133424,-9.735e-05,0.999999
vins,1776726677,732944078,0.000223364,0.000181505,-0.000241914,0.000957742,0.00132299,-7.6017e-05,0.999999
vins,1776726677,750231078,0.000178174,0.000232922,-0.000218724,0.000948373,0.00131766,-7.61952e-05,0.999999
vins,1776726677,783214078,0.000221145,0.000180839,-0.00014822,0.000966472,0.0013309,-6.61394e-05,0.999999
vins,1776726677,799694078,0.000105625,0.000264218,-0.000162218,0.000970234,0.00133618,-6.7608e-05,0.999999
vins,1776726677,816325078,5.14454e-05,0.000243556,-0.000181304,0.00096651,0.00133013,-6.64497e-05,0.999999
vins,1776726677,833022078,3.88876e-05,0.000260925,-0.000227285,0.000969939,0.00132369,-6.96568e-05,0.999999
vins,1776726677,849628078,8.86496e-05,0.000253428,-0.00022078,0.000971853,0.00132498,-7.20633e-05,0.999999
vins,1776726677,885112078,6.82861e-05,0.000325826,-0.000161171,0.000971425,0.00133157,-8.52302e-05,0.999999
vins,1776726677,899769078,0.000118521,0.00030563,-0.000174949,0.00095191,0.00132933,-8.90541e-05,0.999999
vins,1776726677,916339078,9.345e-05,0.00027617,-0.00015129,0.00095609,0.00133177,-9.0332e-05,0.999999
vins,1776726677,933076078,9.59755e-05,0.000245984,-0.000189914,0.000962964,0.00133981,-8.50277e-05,0.999999
vins,1776726677,949632078,5.69881e-05,0.000289042,-0.000152887,0.000956024,0.0013347,-8.68683e-05,0.999999
vins,1776726677,966326078,7.44679e-05,0.000230435,-0.000162114,0.000958238,0.00133439,-7.63716e-05,0.999999
vins,1776726677,983107078,8.12659e-05,0.000243251,-0.00017553,0.000960112,0.00133989,-7.08538e-05,0.999999
vins,1776726677,999580078,1.72163e-05,0.000294012,-0.000178643,0.000963488,0.00134055,-6.6643e-05,0.999999
vins,1776726678,16342078,8.65109e-05,0.000219762,-0.000206066,0.000973225,0.00132723,-5.89624e-05,0.999999
vins,1776726678,33061078,0.000198711,0.000149602,-0.000168821,0.000975421,0.00132372,-5.91325e-05,0.999999
vins,1776726678,49799078,0.00015706,0.000202341,-0.000174053,0.000962557,0.00133154,-5.75637e-05,0.999999
vins,1776726678,66353078,0.000103541,0.000251263,-0.000189889,0.000963859,0.00133181,-5.9676e-05,0.999999
vins,1776726678,83100078,7.16842e-05,0.000297133,-0.00015997,0.000968045,0.00133467,-6.86152e-05,0.999999
vins,1776726678,99581078,0.000127898,0.000280799,-0.000176856,0.000945131,0.00132797,-7.83903e-05,0.999999
vins,1776726678,116408078,0.000118072,0.000268439,-0.000157999,0.000955787,0.00133229,-8.59575e-05,0.999999
vins,1776726678,133033078,8.77092e-05,0.000298437,-0.000129826,0.000958924,0.00134109,-9.41126e-05,0.999999
vins,1776726678,149615078,0.000184888,0.00020027,-0.000204241,0.00095914,0.00132618,-8.78711e-05,0.999999
vins,1776726678,166337078,0.000143271,0.000228828,-0.000190297,0.000967956,0.00133461,-8.30576e-05,0.999999
vins,1776726678,249718078,0.00027696,0.000182931,-0.000314071,0.000959278,0.0013153,-6.52661e-05,0.999999
vins,1776726678,266364078,0.000208321,0.000261929,-0.000230426,0.000953656,0.00132542,-7.34799e-05,0.999999
vins,1776726678,299601078,0.000127028,0.000260893,-0.000208421,0.000962449,0.00132523,-7.15162e-05,0.999999
vins,1776726678,316329078,5.6424e-05,0.000324152,-0.000166066,0.00095853,0.00133409,-7.57201e-05,0.999999
vins,1776726678,333098078,-1.3793e-05,0.000367067,-0.000150096,0.000966065,0.0013337,-7.64421e-05,0.999999
vins,1776726678,349620078,8.63296e-05,0.000292429,-0.000159255,0.000970454,0.00133299,-7.70466e-05,0.999999
vins,1776726678,366516078,8.83718e-05,0.000288215,-0.000170491,0.000965548,0.00133127,-7.9485e-05,0.999999
vins,1776726678,382942078,0.000129857,0.000272934,-0.000209758,0.000963042,0.00132806,-7.58521e-05,0.999999
vins,1776726678,399659078,6.84973e-05,0.000302242,-0.000198204,0.000953962,0.0013305,-8.6214e-05,0.999999
vins,1776726678,433089078,0.000149367,0.000258023,-0.000177618,0.000949221,0.00132428,-8.50157e-05,0.999999
vins,1776726678,449614078,0.00014013,0.00029431,-0.00015777,0.000954767,0.00132646,-8.56071e-05,0.999999
vins,1776726678,466354078,0.000105384,0.000326012,-0.000168137,0.000950687,0.00132869,-8.37965e-05,0.999999
vins,1776726678,483102078,7.19863e-05,0.000341217,-0.000192868,0.000955962,0.00132073,-7.59725e-05,0.999999
vins,1776726678,499664078,6.09919e-05,0.000298955,-0.000191306,0.000960221,0.00133081,-7.33617e-05,0.999999
vins,1776726678,516362078,2.86879e-05,0.000310968,-0.000101676,0.00096286,0.00133625,-7.53813e-05,0.999999
vins,1776726678,533086078,7.2956e-05,0.000259276,-0.000149443,0.000944642,0.00132686,-7.65654e-05,0.999999
vins,1776726678,549597078,6.68972e-05,0.000310308,-0.000136795,0.000947577,0.00133867,-7.45839e-05,0.999999
